id_vuelta,nombre_piloto,circuito,numero_vuelta,tiempo_vuelta
9591,Esteban Ocon,Circuito de Suzuka,14,87.42
9592,Pierre Gasly,Circuito de Suzuka,14,88.44
9593,Valtteri Bottas,Circuito de Suzuka,14,87.16
9594,Zhou Guanyu,Circuito de Suzuka,14,87.06
9595,Kevin Magnussen,Circuito de Suzuka,14,89.79
9596,Mick Schumacher,Circuito de Suzuka,14,88.36
9597,Yuki Tsunoda,Circuito de Suzuka,14,89.57
9598,Nyck de Vries,Circuito de Suzuka,14,89.24
9599,Alexander Albon,Circuito de Suzuka,14,87.01
9600,Logan Sargeant,Circuito de Suzuka,14,87.6
9601,Lewis Hamilton,Circuito de Suzuka,15,88.67
9602,George Russell,Circuito de Suzuka,15,88.37
9603,Max Verstappen,Circuito de Suzuka,15,87.18
9604,Sergio Perez,Circuito de Suzuka,15,87.5
9605,Charles Leclerc,Circuito de Suzuka,15,88.88
9606,Carlos Sainz,Circuito de Suzuka,15,88.76
9607,Lando Norris,Circuito de Suzuka,15,87.38
9608,Daniel Ricciardo,Circuito de Suzuka,15,87.25
9609,Fernando Alonso,Circuito de Suzuka,15,87.36
9610,Lance Stroll,Circuito de Suzuka,15,87.44
9611,Esteban Ocon,Circuito de Suzuka,15,88.76
9612,Pierre Gasly,Circuito de Suzuka,15,87.91
9613,Valtteri Bottas,Circuito de Suzuka,15,89.56
9614,Zhou Guanyu,Circuito de Suzuka,15,89.64
9615,Kevin Magnussen,Circuito de Suzuka,15,87.58
9616,Mick Schumacher,Circuito de Suzuka,15,88.11
9617,Yuki Tsunoda,Circuito de Suzuka,15,88.29
9618,Nyck de Vries,Circuito de Suzuka,15,89.83
9619,Alexander Albon,Circuito de Suzuka,15,88.33
9620,Logan Sargeant,Circuito de Suzuka,15,87.18
9621,Lewis Hamilton,Circuito de Suzuka,16,87.52
9622,George Russell,Circuito de Suzuka,16,89.71
9623,Max Verstappen,Circuito de Suzuka,16,87.83
9624,Sergio Perez,Circuito de Suzuka,16,89.86
9625,Charles Leclerc,Circuito de Suzuka,16,88.75
9626,Carlos Sainz,Circuito de Suzuka,16,89.75
9627,Lando Norris,Circuito de Suzuka,16,88.93
9628,Daniel Ricciardo,Circuito de Suzuka,16,89.48
9629,Fernando Alonso,Circuito de Suzuka,16,87.63
9630,Lance Stroll,Circuito de Suzuka,16,89.92
9631,Esteban Ocon,Circuito de Suzuka,16,88.9
9632,Pierre Gasly,Circuito de Suzuka,16,87.72
9633,Valtteri Bottas,Circuito de Suzuka,16,87.24
9634,Zhou Guanyu,Circuito de Suzuka,16,89.86
9635,Kevin Magnussen,Circuito de Suzuka,16,88.64
9636,Mick Schumacher,Circuito de Suzuka,16,88.32
9637,Yuki Tsunoda,Circuito de Suzuka,16,89.14
9638,Nyck de Vries,Circuito de Suzuka,16,87.82
9639,Alexander Albon,Circuito de Suzuka,16,88.39
9640,Logan Sargeant,Circuito de Suzuka,16,89.98
9641,Lewis Hamilton,Circuito de Suzuka,17,87.95
9642,George Russell,Circuito de Suzuka,17,88.8
9643,Max Verstappen,Circuito de Suzuka,17,88.23
9644,Sergio Perez,Circuito de Suzuka,17,88.39
9645,Charles Leclerc,Circuito de Suzuka,17,89.96
9646,Carlos Sainz,Circuito de Suzuka,17,89.5
9647,Lando Norris,Circuito de Suzuka,17,87.48
9648,Daniel Ricciardo,Circuito de Suzuka,17,88.1
9649,Fernando Alonso,Circuito de Suzuka,17,88.71
9650,Lance Stroll,Circuito de Suzuka,17,87.05
9651,Esteban Ocon,Circuito de Suzuka,17,87.37
9652,Pierre Gasly,Circuito de Suzuka,17,88.07
9653,Valtteri Bottas,Circuito de Suzuka,17,88.47
9654,Zhou Guanyu,Circuito de Suzuka,17,87.27
9655,Kevin Magnussen,Circuito de Suzuka,17,89.92
9656,Mick Schumacher,Circuito de Suzuka,17,87.81
9657,Yuki Tsunoda,Circuito de Suzuka,17,89.0
9658,Nyck de Vries,Circuito de Suzuka,17,89.47
9659,Alexander Albon,Circuito de Suzuka,17,89.05
9660,Logan Sargeant,Circuito de Suzuka,17,87.71
9661,Lewis Hamilton,Circuito de Suzuka,18,88.89
9662,George Russell,Circuito de Suzuka,18,89.55
9663,Max Verstappen,Circuito de Suzuka,18,88.09
9664,Sergio Perez,Circuito de Suzuka,18,87.33
9665,Charles Leclerc,Circuito de Suzuka,18,88.81
9666,Carlos Sainz,Circuito de Suzuka,18,88.09
9667,Lando Norris,Circuito de Suzuka,18,89.41
9668,Daniel Ricciardo,Circuito de Suzuka,18,89.72
9669,Fernando Alonso,Circuito de Suzuka,18,89.89
9670,Lance Stroll,Circuito de Suzuka,18,88.71
9671,Esteban Ocon,Circuito de Suzuka,18,88.51
9672,Pierre Gasly,Circuito de Suzuka,18,88.57
9673,Valtteri Bottas,Circuito de Suzuka,18,87.98
9674,Zhou Guanyu,Circuito de Suzuka,18,88.16
9675,Kevin Magnussen,Circuito de Suzuka,18,89.12
9676,Mick Schumacher,Circuito de Suzuka,18,88.46
9677,Yuki Tsunoda,Circuito de Suzuka,18,88.87
9678,Nyck de Vries,Circuito de Suzuka,18,89.8
9679,Alexander Albon,Circuito de Suzuka,18,87.77
9680,Logan Sargeant,Circuito de Suzuka,18,88.63
9681,Lewis Hamilton,Circuito de Suzuka,19,88.23
9682,George Russell,Circuito de Suzuka,19,88.96
9683,Max Verstappen,Circuito de Suzuka,19,89.34
9684,Sergio Perez,Circuito de Suzuka,19,87.69
9685,Charles Leclerc,Circuito de Suzuka,19,87.64
9686,Carlos Sainz,Circuito de Suzuka,19,89.44
9687,Lando Norris,Circuito de Suzuka,19,88.18
9688,Daniel Ricciardo,Circuito de Suzuka,19,89.56
9689,Fernando Alonso,Circuito de Suzuka,19,87.35
9690,Lance Stroll,Circuito de Suzuka,19,87.0
9691,Esteban Ocon,Circuito de Suzuka,19,87.28
9692,Pierre Gasly,Circuito de Suzuka,19,89.94
9693,Valtteri Bottas,Circuito de Suzuka,19,88.53
9694,Zhou Guanyu,Circuito de Suzuka,19,87.55
9695,Kevin Magnussen,Circuito de Suzuka,19,88.23
9696,Mick Schumacher,Circuito de Suzuka,19,87.53
9697,Yuki Tsunoda,Circuito de Suzuka,19,89.0
9698,Nyck de Vries,Circuito de Suzuka,19,87.55
9699,Alexander Albon,Circuito de Suzuka,19,88.47
9700,Logan Sargeant,Circuito de Suzuka,19,89.7
9701,Lewis Hamilton,Circuito de Suzuka,20,89.43
9702,George Russell,Circuito de Suzuka,20,89.35
9703,Max Verstappen,Circuito de Suzuka,20,89.12
9704,Sergio Perez,Circuito de Suzuka,20,88.86
9705,Charles Leclerc,Circuito de Suzuka,20,88.88
9706,Carlos Sainz,Circuito de Suzuka,20,88.72
9707,Lando Norris,Circuito de Suzuka,20,87.47
9708,Daniel Ricciardo,Circuito de Suzuka,20,88.93
9709,Fernando Alonso,Circuito de Suzuka,20,87.37
9710,Lance Stroll,Circuito de Suzuka,20,88.86
9711,Esteban Ocon,Circuito de Suzuka,20,87.24
9712,Pierre Gasly,Circuito de Suzuka,20,88.83
9713,Valtteri Bottas,Circuito de Suzuka,20,89.02
9714,Zhou Guanyu,Circuito de Suzuka,20,89.32
9715,Kevin Magnussen,Circuito de Suzuka,20,88.92
9716,Mick Schumacher,Circuito de Suzuka,20,89.1
9717,Yuki Tsunoda,Circuito de Suzuka,20,89.3
9718,Nyck de Vries,Circuito de Suzuka,20,89.68
9719,Alexander Albon,Circuito de Suzuka,20,88.63
9720,Logan Sargeant,Circuito de Suzuka,20,87.57
9721,Lewis Hamilton,Circuito de Suzuka,21,87.86
9722,George Russell,Circuito de Suzuka,21,88.74
9723,Max Verstappen,Circuito de Suzuka,21,87.79
9724,Sergio Perez,Circuito de Suzuka,21,88.94
9725,Charles Leclerc,Circuito de Suzuka,21,87.2
9726,Carlos Sainz,Circuito de Suzuka,21,87.03
9727,Lando Norris,Circuito de Suzuka,21,89.44
9728,Daniel Ricciardo,Circuito de Suzuka,21,89.24
9729,Fernando Alonso,Circuito de Suzuka,21,88.02
9730,Lance Stroll,Circuito de Suzuka,21,87.87
9731,Esteban Ocon,Circuito de Suzuka,21,88.52
9732,Pierre Gasly,Circuito de Suzuka,21,88.98
9733,Valtteri Bottas,Circuito de Suzuka,21,89.59
9734,Zhou Guanyu,Circuito de Suzuka,21,89.67
9735,Kevin Magnussen,Circuito de Suzuka,21,88.49
9736,Mick Schumacher,Circuito de Suzuka,21,88.15
9737,Yuki Tsunoda,Circuito de Suzuka,21,88.41
9738,Nyck de Vries,Circuito de Suzuka,21,88.7
9739,Alexander Albon,Circuito de Suzuka,21,87.79
9740,Logan Sargeant,Circuito de Suzuka,21,89.8
9741,Lewis Hamilton,Circuito de Suzuka,22,88.03
9742,George Russell,Circuito de Suzuka,22,89.64
9743,Max Verstappen,Circuito de Suzuka,22,87.86
9744,Sergio Perez,Circuito de Suzuka,22,89.51
9745,Charles Leclerc,Circuito de Suzuka,22,88.78
9746,Carlos Sainz,Circuito de Suzuka,22,89.83
9747,Lando Norris,Circuito de Suzuka,22,88.12
9748,Daniel Ricciardo,Circuito de Suzuka,22,87.83
9749,Fernando Alonso,Circuito de Suzuka,22,89.43
9750,Lance Stroll,Circuito de Suzuka,22,89.87
9751,Esteban Ocon,Circuito de Suzuka,22,89.8
9752,Pierre Gasly,Circuito de Suzuka,22,89.52
9753,Valtteri Bottas,Circuito de Suzuka,22,89.32
9754,Zhou Guanyu,Circuito de Suzuka,22,89.35
9755,Kevin Magnussen,Circuito de Suzuka,22,87.06
9756,Mick Schumacher,Circuito de Suzuka,22,89.83
9757,Yuki Tsunoda,Circuito de Suzuka,22,87.63
9758,Nyck de Vries,Circuito de Suzuka,22,89.95
9759,Alexander Albon,Circuito de Suzuka,22,89.66
9760,Logan Sargeant,Circuito de Suzuka,22,89.06
9761,Lewis Hamilton,Circuito de Suzuka,23,88.19
9762,George Russell,Circuito de Suzuka,23,88.24
9763,Max Verstappen,Circuito de Suzuka,23,89.83
9764,Sergio Perez,Circuito de Suzuka,23,89.53
9765,Charles Leclerc,Circuito de Suzuka,23,89.33
9766,Carlos Sainz,Circuito de Suzuka,23,88.65
9767,Lando Norris,Circuito de Suzuka,23,88.39
9768,Daniel Ricciardo,Circuito de Suzuka,23,87.04
9769,Fernando Alonso,Circuito de Suzuka,23,89.15
9770,Lance Stroll,Circuito de Suzuka,23,89.25
9771,Esteban Ocon,Circuito de Suzuka,23,87.92
9772,Pierre Gasly,Circuito de Suzuka,23,89.85
9773,Valtteri Bottas,Circuito de Suzuka,23,87.21
9774,Zhou Guanyu,Circuito de Suzuka,23,87.9
9775,Kevin Magnussen,Circuito de Suzuka,23,89.88
9776,Mick Schumacher,Circuito de Suzuka,23,87.06
9777,Yuki Tsunoda,Circuito de Suzuka,23,87.14
9778,Nyck de Vries,Circuito de Suzuka,23,87.82
9779,Alexander Albon,Circuito de Suzuka,23,89.06
9780,Logan Sargeant,Circuito de Suzuka,23,89.73
9781,Lewis Hamilton,Circuito de Suzuka,24,88.8
9782,George Russell,Circuito de Suzuka,24,88.24
9783,Max Verstappen,Circuito de Suzuka,24,87.48
9784,Sergio Perez,Circuito de Suzuka,24,89.71
9785,Charles Leclerc,Circuito de Suzuka,24,88.27
9786,Carlos Sainz,Circuito de Suzuka,24,87.01
9787,Lando Norris,Circuito de Suzuka,24,89.93
9788,Daniel Ricciardo,Circuito de Suzuka,24,88.88
9789,Fernando Alonso,Circuito de Suzuka,24,87.78
9790,Lance Stroll,Circuito de Suzuka,24,87.41
9791,Esteban Ocon,Circuito de Suzuka,24,89.79
9792,Pierre Gasly,Circuito de Suzuka,24,89.09
9793,Valtteri Bottas,Circuito de Suzuka,24,88.33
9794,Zhou Guanyu,Circuito de Suzuka,24,88.5
9795,Kevin Magnussen,Circuito de Suzuka,24,88.44
9796,Mick Schumacher,Circuito de Suzuka,24,88.16
9797,Yuki Tsunoda,Circuito de Suzuka,24,89.08
9798,Nyck de Vries,Circuito de Suzuka,24,87.55
9799,Alexander Albon,Circuito de Suzuka,24,89.91
9800,Logan Sargeant,Circuito de Suzuka,24,89.89
9801,Lewis Hamilton,Circuito de Suzuka,25,89.55
9802,George Russell,Circuito de Suzuka,25,88.18
9803,Max Verstappen,Circuito de Suzuka,25,87.93
9804,Sergio Perez,Circuito de Suzuka,25,88.73
9805,Charles Leclerc,Circuito de Suzuka,25,88.76
9806,Carlos Sainz,Circuito de Suzuka,25,88.73
9807,Lando Norris,Circuito de Suzuka,25,89.49
9808,Daniel Ricciardo,Circuito de Suzuka,25,89.71
9809,Fernando Alonso,Circuito de Suzuka,25,87.21
9810,Lance Stroll,Circuito de Suzuka,25,87.55
9811,Esteban Ocon,Circuito de Suzuka,25,88.94
9812,Pierre Gasly,Circuito de Suzuka,25,87.28
9813,Valtteri Bottas,Circuito de Suzuka,25,88.41
9814,Zhou Guanyu,Circuito de Suzuka,25,87.0
9815,Kevin Magnussen,Circuito de Suzuka,25,88.84
9816,Mick Schumacher,Circuito de Suzuka,25,87.97
9817,Yuki Tsunoda,Circuito de Suzuka,25,89.43
9818,Nyck de Vries,Circuito de Suzuka,25,88.97
9819,Alexander Albon,Circuito de Suzuka,25,88.53
9820,Logan Sargeant,Circuito de Suzuka,25,89.77
9821,Lewis Hamilton,Circuito de Suzuka,26,89.46
9822,George Russell,Circuito de Suzuka,26,88.89
9823,Max Verstappen,Circuito de Suzuka,26,88.71
9824,Sergio Perez,Circuito de Suzuka,26,88.72
9825,Charles Leclerc,Circuito de Suzuka,26,89.11
9826,Carlos Sainz,Circuito de Suzuka,26,89.83
9827,Lando Norris,Circuito de Suzuka,26,89.83
9828,Daniel Ricciardo,Circuito de Suzuka,26,89.76
9829,Fernando Alonso,Circuito de Suzuka,26,87.77
9830,Lance Stroll,Circuito de Suzuka,26,89.2
9831,Esteban Ocon,Circuito de Suzuka,26,89.87
9832,Pierre Gasly,Circuito de Suzuka,26,87.96
9833,Valtteri Bottas,Circuito de Suzuka,26,89.4
9834,Zhou Guanyu,Circuito de Suzuka,26,87.9
9835,Kevin Magnussen,Circuito de Suzuka,26,88.21
9836,Mick Schumacher,Circuito de Suzuka,26,89.09
9837,Yuki Tsunoda,Circuito de Suzuka,26,89.97
9838,Nyck de Vries,Circuito de Suzuka,26,89.78
9839,Alexander Albon,Circuito de Suzuka,26,89.95
9840,Logan Sargeant,Circuito de Suzuka,26,88.63
9841,Lewis Hamilton,Circuito de Suzuka,27,89.6
9842,George Russell,Circuito de Suzuka,27,88.7
9843,Max Verstappen,Circuito de Suzuka,27,88.73
9844,Sergio Perez,Circuito de Suzuka,27,88.97
9845,Charles Leclerc,Circuito de Suzuka,27,88.11
9846,Carlos Sainz,Circuito de Suzuka,27,89.82
9847,Lando Norris,Circuito de Suzuka,27,88.61
9848,Daniel Ricciardo,Circuito de Suzuka,27,87.33
9849,Fernando Alonso,Circuito de Suzuka,27,89.71
9850,Lance Stroll,Circuito de Suzuka,27,89.52
9851,Esteban Ocon,Circuito de Suzuka,27,88.78
9852,Pierre Gasly,Circuito de Suzuka,27,88.04
9853,Valtteri Bottas,Circuito de Suzuka,27,89.66
9854,Zhou Guanyu,Circuito de Suzuka,27,89.44
9855,Kevin Magnussen,Circuito de Suzuka,27,88.39
9856,Mick Schumacher,Circuito de Suzuka,27,89.15
9857,Yuki Tsunoda,Circuito de Suzuka,27,89.94
9858,Nyck de Vries,Circuito de Suzuka,27,88.82
9859,Alexander Albon,Circuito de Suzuka,27,88.68
9860,Logan Sargeant,Circuito de Suzuka,27,88.76
9861,Lewis Hamilton,Circuito de Suzuka,28,87.83
9862,George Russell,Circuito de Suzuka,28,89.26
9863,Max Verstappen,Circuito de Suzuka,28,88.26
9864,Sergio Perez,Circuito de Suzuka,28,87.72
9865,Charles Leclerc,Circuito de Suzuka,28,87.26
9866,Carlos Sainz,Circuito de Suzuka,28,89.34
9867,Lando Norris,Circuito de Suzuka,28,88.88
9868,Daniel Ricciardo,Circuito de Suzuka,28,87.97
9869,Fernando Alonso,Circuito de Suzuka,28,87.03
9870,Lance Stroll,Circuito de Suzuka,28,89.53
9871,Esteban Ocon,Circuito de Suzuka,28,89.79
9872,Pierre Gasly,Circuito de Suzuka,28,89.42
9873,Valtteri Bottas,Circuito de Suzuka,28,88.88
9874,Zhou Guanyu,Circuito de Suzuka,28,89.34
9875,Kevin Magnussen,Circuito de Suzuka,28,88.39
9876,Mick Schumacher,Circuito de Suzuka,28,88.48
9877,Yuki Tsunoda,Circuito de Suzuka,28,87.62
9878,Nyck de Vries,Circuito de Suzuka,28,88.4
9879,Alexander Albon,Circuito de Suzuka,28,88.3
9880,Logan Sargeant,Circuito de Suzuka,28,87.54
9881,Lewis Hamilton,Circuito de Suzuka,29,87.61
9882,George Russell,Circuito de Suzuka,29,89.47
9883,Max Verstappen,Circuito de Suzuka,29,88.0
9884,Sergio Perez,Circuito de Suzuka,29,89.12
9885,Charles Leclerc,Circuito de Suzuka,29,88.75
9886,Carlos Sainz,Circuito de Suzuka,29,87.39
9887,Lando Norris,Circuito de Suzuka,29,89.03
9888,Daniel Ricciardo,Circuito de Suzuka,29,87.61
9889,Fernando Alonso,Circuito de Suzuka,29,87.78
9890,Lance Stroll,Circuito de Suzuka,29,89.49
9891,Esteban Ocon,Circuito de Suzuka,29,88.34
9892,Pierre Gasly,Circuito de Suzuka,29,87.28
9893,Valtteri Bottas,Circuito de Suzuka,29,87.48
9894,Zhou Guanyu,Circuito de Suzuka,29,87.88
9895,Kevin Magnussen,Circuito de Suzuka,29,88.72
9896,Mick Schumacher,Circuito de Suzuka,29,87.35
9897,Yuki Tsunoda,Circuito de Suzuka,29,87.51
9898,Nyck de Vries,Circuito de Suzuka,29,87.14
9899,Alexander Albon,Circuito de Suzuka,29,89.92
9900,Logan Sargeant,Circuito de Suzuka,29,88.44
9901,Lewis Hamilton,Circuito de Suzuka,30,89.9
9902,George Russell,Circuito de Suzuka,30,87.89
9903,Max Verstappen,Circuito de Suzuka,30,89.68
9904,Sergio Perez,Circuito de Suzuka,30,89.16
9905,Charles Leclerc,Circuito de Suzuka,30,87.93
9906,Carlos Sainz,Circuito de Suzuka,30,89.04
9907,Lando Norris,Circuito de Suzuka,30,89.55
9908,Daniel Ricciardo,Circuito de Suzuka,30,89.48
9909,Fernando Alonso,Circuito de Suzuka,30,89.45
9910,Lance Stroll,Circuito de Suzuka,30,87.33
9911,Esteban Ocon,Circuito de Suzuka,30,88.05
9912,Pierre Gasly,Circuito de Suzuka,30,87.53
9913,Valtteri Bottas,Circuito de Suzuka,30,89.38
9914,Zhou Guanyu,Circuito de Suzuka,30,88.88
9915,Kevin Magnussen,Circuito de Suzuka,30,87.32
9916,Mick Schumacher,Circuito de Suzuka,30,89.09
9917,Yuki Tsunoda,Circuito de Suzuka,30,89.08
9918,Nyck de Vries,Circuito de Suzuka,30,87.02
9919,Alexander Albon,Circuito de Suzuka,30,89.72
9920,Logan Sargeant,Circuito de Suzuka,30,89.35
9921,Lewis Hamilton,Circuito de Suzuka,31,89.9
9922,George Russell,Circuito de Suzuka,31,89.22
9923,Max Verstappen,Circuito de Suzuka,31,87.98
9924,Sergio Perez,Circuito de Suzuka,31,88.03
9925,Charles Leclerc,Circuito de Suzuka,31,89.01
9926,Carlos Sainz,Circuito de Suzuka,31,89.47
9927,Lando Norris,Circuito de Suzuka,31,87.61
9928,Daniel Ricciardo,Circuito de Suzuka,31,88.46
9929,Fernando Alonso,Circuito de Suzuka,31,88.15
9930,Lance Stroll,Circuito de Suzuka,31,88.31
9931,Esteban Ocon,Circuito de Suzuka,31,88.2
9932,Pierre Gasly,Circuito de Suzuka,31,88.09
9933,Valtteri Bottas,Circuito de Suzuka,31,88.77
9934,Zhou Guanyu,Circuito de Suzuka,31,89.62
9935,Kevin Magnussen,Circuito de Suzuka,31,87.96
9936,Mick Schumacher,Circuito de Suzuka,31,87.61
9937,Yuki Tsunoda,Circuito de Suzuka,31,89.14
9938,Nyck de Vries,Circuito de Suzuka,31,89.96
9939,Alexander Albon,Circuito de Suzuka,31,88.78
9940,Logan Sargeant,Circuito de Suzuka,31,88.88
9941,Lewis Hamilton,Circuito de Suzuka,32,87.85
9942,George Russell,Circuito de Suzuka,32,88.17
9943,Max Verstappen,Circuito de Suzuka,32,87.38
9944,Sergio Perez,Circuito de Suzuka,32,88.5
9945,Charles Leclerc,Circuito de Suzuka,32,87.8
9946,Carlos Sainz,Circuito de Suzuka,32,87.15
9947,Lando Norris,Circuito de Suzuka,32,88.96
9948,Daniel Ricciardo,Circuito de Suzuka,32,87.46
9949,Fernando Alonso,Circuito de Suzuka,32,89.84
9950,Lance Stroll,Circuito de Suzuka,32,89.38
9951,Esteban Ocon,Circuito de Suzuka,32,89.02
9952,Pierre Gasly,Circuito de Suzuka,32,89.71
9953,Valtteri Bottas,Circuito de Suzuka,32,89.5
9954,Zhou Guanyu,Circuito de Suzuka,32,88.42
9955,Kevin Magnussen,Circuito de Suzuka,32,87.53
9956,Mick Schumacher,Circuito de Suzuka,32,87.85
9957,Yuki Tsunoda,Circuito de Suzuka,32,88.31
9958,Nyck de Vries,Circuito de Suzuka,32,89.37
9959,Alexander Albon,Circuito de Suzuka,32,88.71
9960,Logan Sargeant,Circuito de Suzuka,32,88.63
9961,Lewis Hamilton,Circuito de Suzuka,33,88.78
9962,George Russell,Circuito de Suzuka,33,89.75
9963,Max Verstappen,Circuito de Suzuka,33,89.25
9964,Sergio Perez,Circuito de Suzuka,33,87.49
9965,Charles Leclerc,Circuito de Suzuka,33,89.6
9966,Carlos Sainz,Circuito de Suzuka,33,87.1
9967,Lando Norris,Circuito de Suzuka,33,87.84
9968,Daniel Ricciardo,Circuito de Suzuka,33,88.15
9969,Fernando Alonso,Circuito de Suzuka,33,87.36
9970,Lance Stroll,Circuito de Suzuka,33,87.43
9971,Esteban Ocon,Circuito de Suzuka,33,87.62
9972,Pierre Gasly,Circuito de Suzuka,33,88.58
9973,Valtteri Bottas,Circuito de Suzuka,33,87.9
9974,Zhou Guanyu,Circuito de Suzuka,33,89.67
9975,Kevin Magnussen,Circuito de Suzuka,33,88.72
9976,Mick Schumacher,Circuito de Suzuka,33,89.31
9977,Yuki Tsunoda,Circuito de Suzuka,33,87.7
9978,Nyck de Vries,Circuito de Suzuka,33,87.66
9979,Alexander Albon,Circuito de Suzuka,33,88.63
9980,Logan Sargeant,Circuito de Suzuka,33,87.11
9981,Lewis Hamilton,Circuito de Suzuka,34,89.77
9982,George Russell,Circuito de Suzuka,34,87.18
9983,Max Verstappen,Circuito de Suzuka,34,89.76
9984,Sergio Perez,Circuito de Suzuka,34,89.65
9985,Charles Leclerc,Circuito de Suzuka,34,87.08
9986,Carlos Sainz,Circuito de Suzuka,34,88.55
9987,Lando Norris,Circuito de Suzuka,34,87.67
9988,Daniel Ricciardo,Circuito de Suzuka,34,89.36
9989,Fernando Alonso,Circuito de Suzuka,34,89.94
9990,Lance Stroll,Circuito de Suzuka,34,88.42
9991,Esteban Ocon,Circuito de Suzuka,34,89.18
9992,Pierre Gasly,Circuito de Suzuka,34,88.88
9993,Valtteri Bottas,Circuito de Suzuka,34,87.86
9994,Zhou Guanyu,Circuito de Suzuka,34,87.66
9995,Kevin Magnussen,Circuito de Suzuka,34,87.87
9996,Mick Schumacher,Circuito de Suzuka,34,87.21
9997,Yuki Tsunoda,Circuito de Suzuka,34,88.46
9998,Nyck de Vries,Circuito de Suzuka,34,87.47
9999,Alexander Albon,Circuito de Suzuka,34,88.6
10000,Logan Sargeant,Circuito de Suzuka,34,89.86
10001,Lewis Hamilton,Circuito de Suzuka,35,89.91
10002,George Russell,Circuito de Suzuka,35,88.28
10003,Max Verstappen,Circuito de Suzuka,35,89.1
10004,Sergio Perez,Circuito de Suzuka,35,90.0
10005,Charles Leclerc,Circuito de Suzuka,35,88.89
10006,Carlos Sainz,Circuito de Suzuka,35,87.44
10007,Lando Norris,Circuito de Suzuka,35,87.13
10008,Daniel Ricciardo,Circuito de Suzuka,35,87.13
10009,Fernando Alonso,Circuito de Suzuka,35,89.27
10010,Lance Stroll,Circuito de Suzuka,35,87.26
10011,Esteban Ocon,Circuito de Suzuka,35,87.74
10012,Pierre Gasly,Circuito de Suzuka,35,89.05
10013,Valtteri Bottas,Circuito de Suzuka,35,87.7
10014,Zhou Guanyu,Circuito de Suzuka,35,88.89
10015,Kevin Magnussen,Circuito de Suzuka,35,88.79
10016,Mick Schumacher,Circuito de Suzuka,35,88.28
10017,Yuki Tsunoda,Circuito de Suzuka,35,89.0
10018,Nyck de Vries,Circuito de Suzuka,35,87.26
10019,Alexander Albon,Circuito de Suzuka,35,87.1
10020,Logan Sargeant,Circuito de Suzuka,35,89.65
10021,Lewis Hamilton,Circuito de Suzuka,36,89.16
10022,George Russell,Circuito de Suzuka,36,88.4
10023,Max Verstappen,Circuito de Suzuka,36,88.58
10024,Sergio Perez,Circuito de Suzuka,36,88.78
10025,Charles Leclerc,Circuito de Suzuka,36,88.05
10026,Carlos Sainz,Circuito de Suzuka,36,89.69
10027,Lando Norris,Circuito de Suzuka,36,89.45
10028,Daniel Ricciardo,Circuito de Suzuka,36,87.62
10029,Fernando Alonso,Circuito de Suzuka,36,87.35
10030,Lance Stroll,Circuito de Suzuka,36,88.41
10031,Esteban Ocon,Circuito de Suzuka,36,88.82
10032,Pierre Gasly,Circuito de Suzuka,36,89.17
10033,Valtteri Bottas,Circuito de Suzuka,36,87.1
10034,Zhou Guanyu,Circuito de Suzuka,36,88.45
10035,Kevin Magnussen,Circuito de Suzuka,36,88.34
10036,Mick Schumacher,Circuito de Suzuka,36,87.5
10037,Yuki Tsunoda,Circuito de Suzuka,36,87.3
10038,Nyck de Vries,Circuito de Suzuka,36,88.55
10039,Alexander Albon,Circuito de Suzuka,36,89.61
10040,Logan Sargeant,Circuito de Suzuka,36,87.5
10041,Lewis Hamilton,Circuito de Suzuka,37,87.78
10042,George Russell,Circuito de Suzuka,37,88.83
10043,Max Verstappen,Circuito de Suzuka,37,89.97
10044,Sergio Perez,Circuito de Suzuka,37,87.09
10045,Charles Leclerc,Circuito de Suzuka,37,88.22
10046,Carlos Sainz,Circuito de Suzuka,37,88.01
10047,Lando Norris,Circuito de Suzuka,37,89.17
10048,Daniel Ricciardo,Circuito de Suzuka,37,89.94
10049,Fernando Alonso,Circuito de Suzuka,37,89.27
10050,Lance Stroll,Circuito de Suzuka,37,88.36
10051,Esteban Ocon,Circuito de Suzuka,37,88.07
10052,Pierre Gasly,Circuito de Suzuka,37,87.73
10053,Valtteri Bottas,Circuito de Suzuka,37,89.8
10054,Zhou Guanyu,Circuito de Suzuka,37,88.57
10055,Kevin Magnussen,Circuito de Suzuka,37,89.66
10056,Mick Schumacher,Circuito de Suzuka,37,89.25
10057,Yuki Tsunoda,Circuito de Suzuka,37,88.85
10058,Nyck de Vries,Circuito de Suzuka,37,87.66
10059,Alexander Albon,Circuito de Suzuka,37,87.29
10060,Logan Sargeant,Circuito de Suzuka,37,89.73
10061,Lewis Hamilton,Circuito de Suzuka,38,89.91
10062,George Russell,Circuito de Suzuka,38,88.67
10063,Max Verstappen,Circuito de Suzuka,38,88.49
10064,Sergio Perez,Circuito de Suzuka,38,88.27
10065,Charles Leclerc,Circuito de Suzuka,38,87.02
10066,Carlos Sainz,Circuito de Suzuka,38,88.4
10067,Lando Norris,Circuito de Suzuka,38,89.55
10068,Daniel Ricciardo,Circuito de Suzuka,38,89.53
10069,Fernando Alonso,Circuito de Suzuka,38,88.65
10070,Lance Stroll,Circuito de Suzuka,38,87.36
10071,Esteban Ocon,Circuito de Suzuka,38,88.7
10072,Pierre Gasly,Circuito de Suzuka,38,88.07
10073,Valtteri Bottas,Circuito de Suzuka,38,89.75
